Event ID,corp1,target1
3871,Unknown,Vehicle of Middle School Teacher
3872,Not Applicable,Civilians
3873,Unknown,Unknown
3874,Afghan National Security Force (ANSF),Post
3875,Not Applicable,Civilians
3876,Pakistani Police,Vehicle of Deputy Superintendent of Police (DSP): Mohammad Ilyas
3877,Not Applicable,Elder: Mir Jamal Khan Jamote
3878,Afghan Police,Checkpoint
3879,Afghan Police,Checkpoint
3880,Afghan Police,Checkpoint
3881,Yemeni Army,Base
3882,Unknown,Areas
3883,Yemeni Army,Soldiers
3884,Not Applicable,"Chieftains: Salama ben Rajab al-Farjani, Salim al-Maqrad al-Firjani, Muhammad Ahmad al-Firjani"
3885,Government of Balad Hawo,Vehicle of District Commissioner: Yusuf Muhammad Abdiqadir
3886,Armed Forces of Libya,Essdada Checkpoint
3887,Unknown,Hostel
3888,Petroleum Facilities Guard (PFG),Officers
3889,Jamal Abdul Nasser Street,Street
3890,Government of Penang,Office of State Deputy Chief Minister: P Ramasamy
3891,Fatah,Official: Fathi Zaydan
3892,Afghan National Security Force (ANSF),Checkpoint
3893,Unknown,Unknown
3894,Unknown,Unknown
3895,Pakistan Intelligence Community (PIC),Official: Aziz Shah
3896,Afghan National Security Force (ANSF),Forces
3897,Afghan National Security Force (ANSF),Forces
3898,Operation Barkhane,Convoy
3899,Unknown,Unknown
3900,Government of Pikit,Residence of Mayor: Muhyryn Sultan Casi
3901,Turkish Armed Forces (TSK),Soldiers
3902,Unknown,Catholic Church
3903,Philippine National Police (PNP),"Officers: Joel Diamante, Roland Dadan, Jose Laput"
3904,Sudanese National Election Commission,Members of Darfur Referendum Commission
3905,Unknown,Videoke House
3906,al-Hakim Hospital,Medical Volunteer: Khaled Iskeef
3907,Government of Mizda,Vehicle of Mayor: 'Abd al-Hakim Muhammad Abu al-Rawin
3908,General Electricity Company of Libya (GECOL),Trucks of Employees
3909,Mozambique Armed Defense Forces (FADM),Supply Column
3910,Not Applicable,Civilians
3911,Not Applicable,Civilians
3912,Not Applicable,Civilians
3913,Al-Nahar Newspaper,Offices
3914,Unknown,Unknown
3915,Iraqi Armed Forces,Forces
3916,Government of Iraq,Employees
3917,Taza Subdistrict,Subdistrict
3918,Not Applicable,Civilians
3919,Somali Armed Forces (SAF),Soldiers
3920,Armed Forces of Libya,Camp
3921,Yemeni Army,Soldiers
3922,Unknown,Village
3923,Assam Rifles (AR),Members
3924,Yemeni Army,Major General: Zaid Al Huri
3925,State Railway of Thailand,Sungaikolok-Yala Train
3926,Danish Demining Group (DDG),Vehicle of Deminer Workers
3927,Government of Burundi,District Council President: Focas Bakana
3928,Government of Jones,Vice Mayor: Ronaldo Lucas
3929,Afghan National Security Force (ANSF),Checkpost
3930,Government of South Upi,Convoy of Vice Mayor: Remegio Sioson
3931,Barangay Peacekeeping Action Team (BPAT),Tanod: Anthony Savariz
3932,Government of Calbayog,Village Councilor: Lopez Pedriza
3933,Afghan Police,Checkpoints
3934,Armed Forces of Libya,"Soldiers: Sa'd Khalid, Ahmad Khalid Muhammad, Umran Husayn Arhumah"
3935,Unknown,Unknown
3936,Egyptian Armed Forces,Vehicle
3937,Afghan National Security Force (ANSF),Checkpoints
3938,Afghan Police,Checkpoints
3939,Unknown,Gas Company Branch
3940,Yarmuk Refugee Camp,Residences of Refugees
3941,Palestine Hospital,Hospital
3942,Yarmuk Refugee Camp,Refugees
3943,Mashqi Gate,Ancient City Gate
3944,Misrata Brigades,Members
3945,Military of Yemen,Soldiers
3946,Mozambique Republic Police (MRP),Post
3947,Church of San Marco to the Marshes,Church
3948,Not Applicable,Child: Hidayet Tek
3949,Armed Forces of Libya,Soldiers
3950,Parliament of the Republic of Somalia,Residence of Member of Parliament: Abdifatah Nur Matan
3951,Not Applicable,Civilian: Imad Naji al-Fraytis
3952,Not Applicable,Sheikhs
3953,Not Applicable,Civilians
3954,Libyan Army,Ammunition Depot
3955,Benghazi City,City
3956,Unknown,Unknown
3957,Not Applicable,Civilians
3958,Iraqi Ministry of Oil,Vehicle of Employee
3959,Not Applicable,Civilians
3960,Not Applicable,Civilians
3961,Peshmerga,Patrol
3962,Peshmerga,Forces
3963,Armed Forces of Libya,Soldier
3964,Indian Police Service (IPS),Officer: Ayeturam Lekam
3965,Afghan National Civil Order Police (ANCOP),Checkpoints
3966,Afghan Police,Convoy
3967,Israel Defense Forces (IDF),Soldier
3968,African National Congress (ANC),Office
3969,Afghan Police,Director of Shindand Police Wireless Department: Najeebullah
3970,Not Applicable,Civilians
3971,Nationalist People's Coalition (NPC),Candidate for Village Councilor: Heinrich Apostol
3972,Syrian Armed Forces (SAF),Airplane
3973,Philippine National Police (PNP),Police Chief: Gean Gallardo
3974,Not Applicable,Civilian: Zoheir Abu Khdeir
3975,Government of San Pascual,Village Chair: Gerald Fermin
3976,Kilis Province,Province
3977,Cairnshill Church,Methodist Church
3978,Unknown,Refugee Camp
3979,Unknown,Refugee Camp
3980,Unknown,Refugee Camp
3981,Government of India,Bodyguard of Former Member of Legislative Assembly Deepak Atram: Nanaji Nagose
3982,Traffic Police of Russia (GIBDD),Officers
3983,Turkish National Police (EGM),Cinar Police Department
3984,Unknown,Construction Site
3985,Government of Syed Karam,Development Council Head: Mirza Mohammad
3986,Afghan National Security Force (ANSF),Posts
3987,Russian Police,Officers
3988,Iraqi Volunteer Forces,Member
3989,Unknown,Unknown
3990,Not Applicable,Vehicle
3991,Rwanda National Police,Police Station
3992,Unknown,Vessels
3993,Somali Armed Forces (SAF),Base
3994,Turkish Armed Forces (TSK),Vehicle
3995,Jamal Abdul Nasser Street,Street
3996,Al-Saiqa,Vehicle of Head: Fadl Al-Hassi
3997,Yemeni Ministry of Foreign Affairs,Building
3998,Unknown,Unknown
3999,Afghan Highway Police (AHP),Vehicle of Commander: Abdul Qahar Khurmabi
4000,Unknown,Village
4001,Unknown,Village
4002,Unknown,Village
4003,Unknown,Village
4004,Unknown,Village
4005,Unknown,Village
4006,Unknown,Village
4007,Unknown,Village
4008,Unknown,Village
4009,Unknown,Village
4010,Nigerian Army (NA),Soldiers
4011,National Freedom Party (NFP),Vehicle of KwaZulu-Natal Chair: Vikizitha Mlotshwa
4012,Not Applicable,Civilian: Michael McGibbon
4013,Unknown,Unknown
4014,Thahan Phran,Soldiers
4015,Government of Tambon Don Sai,Office
4016,Not Applicable,"Suspected Informants: Surendra Dhurve, Rajkumar Dhurve"
4017,Not Applicable,Vehicles
4018,Not Applicable,Trader: Abdeljabar Abdallah
4019,Afghan Police,Posts
4020,Pakistani Police,Assistant Sub-Inspector (ASI): Thana Malik Altaf Qazi
4021,Shahrak District,District
4022,Unknown,Oil Tanker Convoy
4023,Afghan Police,Post
4024,Afghan Police,Post
4025,Afghan Police,Post
4026,Indian Armed Forces,Patrol
4027,Unknown,Unknown
4028,Afghan National Security Force (ANSF),Posts
4029,Marea Town,Town
4030,Not Applicable,Civilian: Saddam Mohamed Al-Rahim Al-Gheddaf
4031,Malian Army,Post
4032,Geelong West Presbyterian Church,Church
4033,Not Applicable,Civilian: Sergio Zanotti
4034,Not Applicable,Civilians
4035,Not Applicable,Civilians
4036,Not Applicable,Civilians
4037,Not Applicable,Civilians
4038,Al 'Ujayl Oil,Oil Refinery
4039,Unknown,Market
4040,Not Applicable,Civilians
4041,Iraqi Army,Patrol
4042,Not Applicable,Civilians
4043,Unknown,Sikh Temple
4044,Iraqi Army,Patrol
4045,Presidential Council,Residence of Vice-Chair: Ahmed Maetig
4046,General National Congress (GNC),Residence of Former Member: Juma Sayeh
4047,Libya Awlan,Journalist: Mohammed Umtalal
4048,Not Applicable,Civilians
4049,Not Applicable,Civilian
4050,Afghan National Security Force (ANSF),Checkposts
4051,Public Security Force (PSF),Patrol
4052,International Committee of the Red Cross (ICRC),Employees
4053,Electricity Generating Authority of Thailand (EGAT),Power Transformer
4054,Unknown,Telephone Signal Control Box
4055,State Railway of Thailand,Security Checkpoint
4056,Not Applicable,"Civilians: Sahabuddin, Abu Bakkar, Absar Ali"
4057,Citizens Armed Forces Geographical Unit (CAFGU),Detachment
4058,Philippine National Police (PNP),"Officers: Leonardo Tarongoy, Rosenie Cabuenas, Rudolph Pacete"
4059,Ukrainian Army,Vehicle
4060,Philippine Army (PA),"Soldiers: Luisito Abelido, Danilo Silagan, Domie Sanchez"
4061,Unknown,Bus
4062,Unknown,Mosque
4063,Not Applicable,Anuak Civilians
4064,Not Applicable,Civilian: Stephen Ogbobe
4065,Unknown,Fuel Facility
4066,Afghan Police,Post
4067,Afghan Police,Post
4068,Election Commission of India,Election Vehicle
4069,Egyptian Armed Forces,El Masora Checkpoint
4070,Afghan Local Police (ALP),Checkpoint
4071,Turkish National Police (EGM),Vehicle
4072,All India Trinamool Congress (AITMC),Local Leader: Sheikh Akhtar Ali
4073,Nigeria Police Force (NPF),Officer: Ebiakpo Akparakazi
4074,Not Applicable,Civilians
4075,Unknown,Allas Oilfield
4076,Unknown,Unknown
4077,Unknown,Unknown
4078,Unknown,Unknown
4079,Unknown,Unknown
4080,Unknown,Unknown
4081,Unknown,Unknown
4082,Unknown,Unknown
4083,Unknown,Unknown
4084,Unknown,Unknown
4085,Unknown,Unknown
4086,Unknown,Unknown
4087,Afghan Police,Outpost
4088,Iraqi Armed Forces,Base
4089,Iraqi Armed Forces,Forces
4090,Yemeni Army,Checkpoint
4091,Unknown,Unknown
4092,Afghan National Security Force (ANSF),Checkpost
4093,Not Applicable,Civilian: Khurshid Ahmad Lone
4094,United Nations High Commissioner for Refugees (UNHCR),Employee
4095,Agoumar Village,Village
4096,United Nations Multidimensional Integrated Stabilization Mission in the Central African Republic (MINUSCA),Moroccan Peacekeeper
4097,Mercy Corps,Employees
4098,Unknown,Bus
4099,Unknown,Church
4100,Unknown,Unknown
4101,Usmania Plaza,Boundary Wall
4102,Usmania Plaza,Boundary Wall
4103,Unknown,Water Pipeline
4104,Turkish National Police (EGM),Officers
4105,Justice and Development Party (AKP),Branch Office
4106,Egyptian Armed Forces,Soldier: Midhat Istafanos
4107,Special Action Police (POH),Officer: Sinan Kunduraci
4108,Government of Limay,Coordinator of Mayor Ver Roque: Medio Bisana
4109,Not Applicable,Civilian: Riyad Salih Abu-'Usir
4110,Unknown,Unknown
4111,Not Applicable,Civilians
4112,Unknown,Market
4113,Unknown,Market
4114,Bismayah New City National Housing Program,Construction Employees
4115,Iraqi Volunteer Forces,Commander: Colonel Umar Thamir
4116,Unknown,Passenger Bus
4117,Military of Yemen,Posts
4118,Government of Bondhere,Vehicle of District Commissioner
4119,Rapid Intervention Battalion (BIR),Convoy
4120,Iraqi Volunteer Forces,Forces
4121,Iraqi Armed Forces,Forces
4122,Peshmerga,Forces
4123,Aman Lashkars,Guesthouse of Member: Bilal
4124,Central Reserve Police Force (CRPF),"Officers: Ravi Singh, S Babu, Arjun Ram"
4125,Not Applicable,Residential
4126,Government of East Darfur,Residence of Governor: Anas Omar
4127,Nigerian Army (NA),Soldiers
4128,Afghan National Civil Order Police (ANCOP); Afghan Local Police (ALP),Checkpoints
4129,Unknown,Bar
4130,Kilis State Hospital,Oxygen Supply Building
4131,Unknown,Olive Grove
4132,Not Applicable,Civilian: Mehmet Saribugday
4133,Yavus Sultan Selim Foundation,Refugee Shelter
4134,Military of Yemen,Soldiers
4135,Turkish Armed Forces (TSK),Soldiers
4136,Government of Rosary Heights 10,Village Hall
4137,Bangladesh Police,Vehicle
4138,Not Applicable,Civilians
4139,Afghan National Security Force (ANSF),Checkposts
4140,Unknown,Internally Displaced Persons (IDP) Camp
4141,Pakistan Army,Vehicle of Former Major: Jameel Kiyani
4142,Egyptian National Police (ENP),Vehicle
4143,Unknown,Unknown
4144,Government of Kano,Spouses of Politician Garba Fammar
4145,Syrian Armed Forces (SAF),Soldiers
4146,Syrian Armed Forces (SAF),Base
4147,Syrian Armed Forces (SAF),Base
4148,Syrian Armed Forces (SAF),Base
4149,Syrian Armed Forces (SAF),Base
4150,Syrian Armed Forces (SAF),Base
4151,Syrian Armed Forces (SAF),Base
4152,Syrian Armed Forces (SAF),Base
4153,Not Applicable,Civilian
4154,Al-Rashidieh Camp,Refugee Camp
4155,Not Applicable,Suspected Informant: Gajapati Majhi
4156,Afghan Police,Posts
4157,Charkh Ab Area,Area
4158,Unknown,Vehicle of Quarry Owner: Maxwell Montero
4159,St. John of the Cross Church,Roman Catholic Church
4160,Benghazi Medical Centre (BMC),"Nurses: Jibril Al-Araibi, Mohamed Al-Rubaie"
4161,National Directorate of Security (NDS),Building
4162,Unknown,Shops
4163,Not Applicable,Civilians
4164,Not Applicable,Civilians
4165,Unknown,Grocery Store
4166,Unknown,World War II Memorial
4167,Yemeni Army,Posts
4168,Yemeni Army,Posts
4169,Popular Resistance Committee,Posts
4170,Government of Khyber Pakhtunkhwa,"Excise, Taxation and Narcotics Control Department Office"
4171,Not Applicable,Civilians
4172,Not Applicable,Civilians
4173,Turkish Armed Forces (TSK),Base
4174,Afghan National Army (ANA),203rd Thunder Military Corps Posts
4175,Central Security Forces (CSF),Convoy
4176,Nigerian Army (NA),Convoy of Brigadier General: Victor Ezugwu
4177,Sar-e-Rustaq Girl High School,High School
4178,Afghan National Army (ANA),Post
4179,Zango Village,Village
4180,National Grid Corporation of the Philippines (NGCP),Transmission Tower 95
4181,National Grid Corporation of the Philippines (NGCP),Transmission Tower 96
4182,Not Applicable,Children
4183,Turkish Armed Forces (TSK),Soldiers
4184,Not Applicable,Residence
4185,Unknown,Mosque
4186,Unknown,Cemetery
4187,Unknown,Monk: Narayananand Maharaj
4188,El Salam Camp,Internally Displaced Person (IDP): Mohammed El Sheikh
4189,Unknown,Campaign Manager to Mayoral Candidate Manding Maligaya: Mario Rivera
4190,South Sudan National Police Service (SSNPS),Vehicle
4191,Unknown,Unknown
4192,Kefraya Town,Town
4193,Not Applicable,Civilians
4194,Iraqi Ministry of Higher Education and Scientific Research (MOHESR),Employee
4195,Not Applicable,Civilians
4196,Iraqi Police Service (IPS),Patrol
4197,Not Applicable,Farmers
4198,Burundian Army,Colonel: Emmanuel Buzubona
4199,Armed Forces of the Democratic Republic of the Congo (FARDC),Position
4200,Pakistani Police,"Officers: Rustam Khan, Mohammad Ismail, Gul Khan"
4201,Pakistani Police,Vehicle
4202,Aman Lashkars,Vehicle of Former Commander: Malik Rahman
4203,Unknown,Unknown
4204,Assam Rifles (AR),Members
4205,Indian Police Service (IPS),Under-Construction Training School
4206,Unknown,Internally Displaced Persons (IDP) Camp
4207,National Council for the Defense of Democracy—Forces for the Defense of Democracy (CNDD-FDD),Members
4208,Philippine Army (PA),Soldier: Allan Madrid
4209,Afghan National Security Force (ANSF),Checkpoints
4210,Unknown,Attorney: Melisa Trillos
4211,Government of India,Former Union Minister: Shree Ram Chauhan
4212,People's Democratic Party (PDP),Chief: Owei Brinimugha
4213,Turkish Armed Forces (TSK),Convoy
4214,Liberal Party (LP),Rally
4215,Liberal Party (LP),Rally
4216,Unknown,Gold Miners
4217,Gamandji Village,Village
4218,Not Applicable,Civilian: M'Hamed Hussein
4219,Not Applicable,Civilians
4220,Not Applicable,Civilians
4221,Libyan Army,Commander: Colonel Abdullah Al-Shaaf
4222,Armed Forces of Libya,Spokesperson: Serraj Eltera
4223,Unknown,Polio Vaccination Workers
4224,Delta Unit,Soldier: James Moreno Sogamoso
4225,Iraqi Volunteer Forces,Vehicle
4226,Not Applicable,Civilians
4227,Unknown,Market
4228,African Union Mission in Somalia (AMISOM),Ethiopian Convoy
4229,Afghanistan Peace and Reintegration Programme (APRP),Provincial Peace Committee Member: Haji Muhammad Ishaq Gardezi
4230,Not Applicable,Civilians
4231,Afghan Police,Officers
4232,Unknown,School
4233,Unknown,Cafe
4234,Not Applicable,Vehicle
4235,Not Applicable,House
4236,Iraqi Police Service (IPS),Checkpoint
4237,Chhattisgarh Armed Force (CAF),Officer: Dinesh Baghel
4238,Iraqi Volunteer Forces,Member
4239,Unknown,Technical Institute
4240,Not Applicable,Civilians
4241,Unknown,Healthcare Insurance Office
4242,Unknown,Office Buildings
4243,Indian Police Service (IPS),Patrol
4244,Indian Police Service (IPS),Lamphel Police Station
4245,Afghan National Security Force (ANSF),Checkpoint
4246,Unknown,Unknown
4247,Afghan Local Police (ALP),Officers
4248,Unknown,Bazaar
4249,Philippine Army (PA),Soldier: Edgardo Hilaga
4250,Not Applicable,Elders
4251,Not Applicable,Apartment
4252,Indian Police Service (IPS),Police Station
4253,Not Applicable,Suspected Informant: Jaduram Soi
4254,Government of Mardan,Vehicle of General Councilor: Khan Bahadar
4255,Unknown,Unknown
4256,Not Applicable,Tribal Leader: Jose Paragua Sr.
4257,Not Applicable,Civilians
4258,Government of Canda,Vehicle of Head of Administrative Post
4259,Not Applicable,Internally Displaced Persons (IDPs)
4260,Not Applicable,House
4261,St. Ann's Curch,Catholic Church
4262,St. Michael's Church,Church
4263,Imam 'Ali Shiite Mosque,Mosque
4264,Unknown,Shops
4265,Unknown,Industrial Shops
4266,Unknown,Shops
4267,Iraqi Army,Forces
4268,Frontier Corps (FC),Members
4269,Frontier Constabulary (FC),Officers
4270,Frontier Corps (FC),Members
4271,Turkish Armed Forces (TSK),Vehicle
4272,Unknown,Unknown
4273,Unknown,Unknown
4274,Kilis Province,Province
4275,Unknown,Restaurant
4276,Navin Pratharnik School,School
4277,Unknown,Unknown
4278,Egyptian National Police (ENP),Officers
4279,Not Applicable,Civilians
4280,Unknown,Hindu Priest: Paramananda Roy
